place_id,nome,endereco,latitude,longitude,telefone,horario,website,avaliacao,total_reviews,categoria,status_negocio,google_maps_url,fonte
9d0d534761fc4f92,EE Profª Amalia Garcia Ribeiro Patto,"Av. 7 de Janeiro - Jardim Santana, Tremembé - SP, 12122-044, Brasil",-22.9745238,-45.546451,+55 12 3672-5047,Mostrar horário de funcionamento da semana,educacao.sp.gov.br,,,Escola pública,Aberto · Fecha 23:00,https://www.google.com/maps/place/EE+Prof%C2%AA+Amalia+Garcia+Ribeiro+Patto/data=!4m7!3m6!1s0x94ccf75f07340ac1:0xf3962670ec89e61e!8m2!3d-22.9745238!4d-45.546451!16s%2Fg%2F11b6hlpmfs!19sChIJwQo0B1_3zJQRHuaJ7HAmlvM?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Tremembé - SP
270467e7991a53bc,Eleozippo Silveira Pinto Vereador Creche Mun,,-22.9935474,-45.5309982,,,,"5,0",1,Instituição educacional,,https://www.google.com/maps/place/Eleozippo+Silveira+Pinto+Vereador+Creche+Mun/data=!4m7!3m6!1s0x94ccf98dc70310cd:0xd54b3c1e48bc98f0!8m2!3d-22.9935474!4d-45.5309982!16s%2Fg%2F1th1dv9w!19sChIJzRADx435zJQR8Ji8SB48S9U?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Tremembé - SP
d4b06872ec010f8d,EMEF Ernani Giannico,,-22.9610794,-45.5509022,,,,,,Ensino Fundamental,,https://www.google.com/maps/place/EMEF+Ernani+Giannico/data=!4m7!3m6!1s0x94ccf73db2afe527:0xd0d933c7f7f957bf!8m2!3d-22.9610794!4d-45.5509022!16s%2Fg%2F11rdysdxhs!19sChIJJ-Wvsj33zJQRv1f598cz2dA?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Tremembé - SP
9d65efa6b63aeaa9,EMEF José Inocêncio Monteiro,,-22.9687846,-45.6352532,,,,,,Escola de ensino fundamental,,https://www.google.com/maps/place/EMEF+Jos%C3%A9+Inoc%C3%AAncio+Monteiro/data=!4m7!3m6!1s0x94cc59d414cbcba1:0xdff5e9b5fd6b57c4!8m2!3d-22.9687846!4d-45.6352532!16s%2Fg%2F11h_wp0gb7!19sChIJocvLFNRZzJQRxFdr_bXp9d8?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Tremembé - SP
1c23f22fa1f1516f,EMEF João Crozariol,,-22.9454635,-45.5921398,,,,,,Escola de ensino fundamental,,https://www.google.com/maps/place/EMEF+Jo%C3%A3o+Crozariol/data=!4m7!3m6!1s0x94ccf624de160d21:0xf55e394573914510!8m2!3d-22.9454635!4d-45.5921398!16s%2Fg%2F11c32908br!19sChIJIQ0W3iT2zJQREEWRc0U5XvU?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Tremembé - SP
2c0cdcf10fb7b879,EMEF Prof. Emília de Moura Marcondes,"Av. dos Diamantes, 1200 - Jardim R. Eldorado, Tremembé - SP, 12120-000, Brasil",-22.9760731,-45.5544897,+55 12 3672-3063,Mostrar horário de funcionamento da semana,facebook.com,,,Escola de ensino fundamental,Aberto · Fecha 18:00,https://www.google.com/maps/place/EMEF+Prof.+Em%C3%ADlia+de+Moura+Marcondes/data=!4m7!3m6!1s0x94ccf77b6157b569:0x999128ba3d8f1419!8m2!3d-22.9760731!4d-45.5544897!16s%2Fg%2F1tfnzqd7!19sChIJabVXYXv3zJQRGRSPPbookZk?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Tremembé - SP
72b8ff8204f98347,EMEF Professor Jeronymo de Souza Filho,"R. Dr. Miguel Vieira Ferreira, 315 - Parque Vera Cruz, Tremembé - SP, 12120-000, Brasil",-22.990329,-45.563324,+55 12 3632-7477,Mostrar horário de funcionamento da semana,,,,Escola de ensino fundamental,Aberto · Fecha 18:00,https://www.google.com/maps/place/EMEF+Professor+Jeronymo+de+Souza+Filho/data=!4m7!3m6!1s0x94ccf63b30962a19:0x53f958bfe271f1c5!8m2!3d-22.990329!4d-45.563324!16s%2Fg%2F1tdknbcp!19sChIJGSqWMDv2zJQRxfFx4r9Y-VM?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Tremembé - SP
d2cca6e41d855771,EMEF Profª Maria Amélia Do Patrocínio,,-22.9392482,-45.5293554,,,,,,Escola de ensino fundamental,,https://www.google.com/maps/place/EMEF+Prof%C2%AA+Maria+Am%C3%A9lia+Do+Patroc%C3%ADnio/data=!4m7!3m6!1s0x94ccf72bfaa29b89:0x2bf05164ccac9b9c!8m2!3d-22.9392482!4d-45.5293554!16s%2Fg%2F11gdpv_5p4!19sChIJiZui-iv3zJQRnJuszGRR8Cs?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Tremembé - SP
25839a5f6c74a9c8,EMEI Anna Monteiro Pereira,,-22.9605841,-45.5400215,,,,,,Creche,,https://www.google.com/maps/place/EMEI+Anna+Monteiro+Pereira/data=!4m7!3m6!1s0x94ccf7e06eb23ddb:0xe635cba2728a68f7!8m2!3d-22.9605841!4d-45.5400215!16s%2Fg%2F11gh8hlqdn!19sChIJ2z2ybuD3zJQR92iKcqLLNeY?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Tremembé - SP
e571306c7e018df1,EMEI PROFª MARIA PIA IORI,,-22.9629775,-45.5528066,,,,,,Escola pública,,https://www.google.com/maps/place/EMEI+PROF%C2%AA+MARIA+PIA+IORI/data=!4m7!3m6!1s0x94ccf773289554c7:0xc0dfc0e2d1c619e!8m2!3d-22.9629775!4d-45.5528066!16s%2Fg%2F1tdzbjjm!19sChIJx1SVKHP3zJQRnmEcLQ78DQw?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Tremembé - SP
0ecb96c96d9ff89f,EMEI Profª Nair Mattos Queiroz,,-22.9625792,-45.5530771,,,,,,Escola de ensino fundamental,,https://www.google.com/maps/place/EMEI+Prof%C2%AA+Nair+Mattos+Queiroz/data=!4m7!3m6!1s0x94ccf7c9be52d74d:0x8ac198e1ed11a759!8m2!3d-22.9625792!4d-45.5530771!16s%2Fg%2F11rdyr_673!19sChIJTddSvsn3zJQRWacR7eGYwYo?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Tremembé - SP
da8cbda4bc02709d,EMEI PROFª. MARIA EDITH FERNANDES MOREIRA,,-22.9933427,-45.535285,,,,,,Instituição educacional,,https://www.google.com/maps/place/EMEI+PROF%C2%AA.+MARIA+EDITH+FERNANDES+MOREIRA/data=!4m7!3m6!1s0x94ccf9ff282b0877:0xeea648b6efa0b05b!8m2!3d-22.9933427!4d-45.535285!16s%2Fg%2F11f612t0m9!19sChIJdwgrKP_5zJQRW7Cg77ZIpu4?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Tremembé - SP
d046b708ac885176,EMEIEF. Anna Queiroz De Almeida E Silva,,-22.9976452,-45.5447556,,,,,,Escola pública,,https://www.google.com/maps/place/EMEIEF.+Anna+Queiroz+De+Almeida+E+Silva/data=!4m7!3m6!1s0x94ccf9bfefb5f455:0x3a41b941cff16b2b!8m2!3d-22.9976452!4d-45.5447556!16s%2Fg%2F11bzwq63x2!19sChIJVfS177_5zJQRK2vxz0G5QTo?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Tremembé - SP
770afcade29f6fbc,Escola de natação Golfinho,"Rua Coronel Alexandre Monteiro Patto, 211 - Solar da Mantiqueira, Tremembé - SP, 12120-011, Brasil",-22.9614965,-45.5509489,,,,"5,0",9,Escola de natação,,https://www.google.com/maps/place/Escola+de+nata%C3%A7%C3%A3o+Golfinho/data=!4m7!3m6!1s0x94ccf9e1193f98a3:0xebe8e38d878f182b!8m2!3d-22.9614965!4d-45.5509489!16s%2Fg%2F11xgyb3rmb!19sChIJo5g_GeH5zJQRKxiPh43j6Os?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolinhas de natação Tremembé - SP
e065eea0e9aaa4bf,Escola Estadual Comendador Teixeira Pombo,"· Av. Vitória Régia, S/N",-22.9931985,-45.5423767,,,,,,Escola de educação geral,,https://www.google.com/maps/place/Escola+Estadual+Comendador+Teixeira+Pombo/data=!4m7!3m6!1s0x94ccf63b30962a19:0x22c5ba167eac793b!8m2!3d-22.9931985!4d-45.5423767!16s%2Fg%2F1tgvfrb7!19sChIJGSqWMDv2zJQRO3msfha6xSI?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Tremembé - SP
5334e004b872f075,Escola Estadual Manuel Cabral,,-22.9623152,-45.54488,,,,,,Escola de educação geral,,https://www.google.com/maps/place/Escola+Estadual+Manuel+Cabral/data=!4m7!3m6!1s0x94ccf63b30962a19:0x5df2abfc3b9b01a9!8m2!3d-22.9623152!4d-45.54488!16s%2Fg%2F1v7pzljn!19sChIJGSqWMDv2zJQRqQGbO_yr8l0?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Tremembé - SP
d086ba43e24171bd,Escola Jardim das Nações,"· Av. Marginal, 2507",-22.9903082,-45.5496857,,,,,,Escola de educação geral,,https://www.google.com/maps/place/Escola+Jardim+das+Na%C3%A7%C3%B5es/data=!4m7!3m6!1s0x94ccf9c4b7a6d85f:0x76670d56c9afd6ac!8m2!3d-22.9903082!4d-45.5496857!16s%2Fg%2F11cms_xsl4!19sChIJX9imt8T5zJQRrNavyVYNZ3Y?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Tremembé - SP
75913060ebac5c78,Escola Municipal de Ensino Fundamental Maria Dulce David de Paiva,"R. Iraí, 100 - Parque das Fontes, Tremembé - SP, 12120-000, Brasil",-22.9684914,-45.5409901,+55 12 3672-2331,,emefmariadulce.blogspot.com.br,,,Escola de ensino fundamental,,https://www.google.com/maps/place/Escola+Municipal+de+Ensino+Fundamental+Maria+Dulce+David+de+Paiva/data=!4m7!3m6!1s0x94ccf75ce4f30cb9:0x705cbbcdf6bb1a08!8m2!3d-22.9684914!4d-45.5409901!16s%2Fg%2F1tflhbgb!19sChIJuQzz5Fz3zJQRCBq79s27XHA?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Tremembé - SP
b78cd2c02a596f4d,Residencial Arboreto,"· Av. Dr. Lycurgo Barbosa Querido, 724",-22.9927693,-45.5548192,,,,"4,8",116,Complexo de condomínio,,https://www.google.com/maps/place/Residencial+Arboreto/data=!4m7!3m6!1s0x94ccf9cfa5778b6d:0xc53bf382380e7994!8m2!3d-22.9927693!4d-45.5548192!16s%2Fg%2F11g9vpdpb6!19sChIJbYt3pc_5zJQRlHkOOILzO8U?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|condomínios residenciais Tremembé - SP
a38b8307541a2b84,Residencial Barão de Tremembé,"· Av. Luíz Gonzaga das Neves, 1185-1189",-22.9784234,-45.5491725,,,,"4,8",22,Complexo de condomínio,,https://www.google.com/maps/place/Residencial+Bar%C3%A3o+de+Trememb%C3%A9/data=!4m7!3m6!1s0x94ccf7618c88773d:0x32dfd79cabb3ae37!8m2!3d-22.9784234!4d-45.5491725!16s%2Fg%2F11d_bjg464!19sChIJPXeIjGH3zJQRN66zq5zX3zI?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|condomínios residenciais Tremembé - SP
07cb84f304b753c7,Residencial Eldorado,,-22.9849575,-45.5506659,,,,"4,5",158,,,https://www.google.com/maps/place/Residencial+Eldorado/data=!4m7!3m6!1s0x94ccf763e69e6a73:0x87904cdd18e7bd3b!8m2!3d-22.9849575!4d-45.5506659!16s%2Fg%2F11b6hndhl7!19sChIJc2qe5mP3zJQRO73nGN1MkIc?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|condomínios residenciais Tremembé - SP
90ce56b1c79900ae,Secretaria Municipal de Educação,,-22.9632701,-45.5467067,,,,,,Escola pública,,https://www.google.com/maps/place/Secretaria+Municipal+de+Educa%C3%A7%C3%A3o/data=!4m7!3m6!1s0x94ccf76a7482cadd:0x766a1e362d867c23!8m2!3d-22.9632701!4d-45.5467067!16s%2Fg%2F11b6hwjzl5!19sChIJ3cqCdGr3zJQRI3yGLTYeanY?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Tremembé - SP
412298f52008aa25,Velo Imóveis,"· Av. Renato Vargas, 405",-23.040463,-45.577248,,,,"4,5",132,Complexo de condomínio,,https://www.google.com/maps/place/Velo+Im%C3%B3veis/data=!4m7!3m6!1s0x94ccf92219446dff:0x62531a9f6d69811f!8m2!3d-23.040463!4d-45.577248!16s%2Fg%2F11m5qj97jt!19sChIJ_21EGSL5zJQRH4FpbZ8aU2I?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|condomínios residenciais Tremembé - SP
