place_id,nome,endereco,latitude,longitude,telefone,horario,website,avaliacao,total_reviews,categoria,status_negocio,google_maps_url,fonte
bbd0ed4467f8178a,E.M.E.I.E.F Prof José Benedito Averaldo Galhardo,,-22.7969355,-45.2019722,,,,,,Escola de ensino fundamental,,https://www.google.com/maps/place/E.M.E.I.E.F+Prof+Jos%C3%A9+Benedito+Averaldo+Galhardo/data=!4m7!3m6!1s0x94ccc43eeb8365eb:0x7af5ec1fde276ddf!8m2!3d-22.7969355!4d-45.2019722!16s%2Fg%2F1tfjm76z!19sChIJ62WD6z7EzJQR320n3h_s9Xo?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Guaratinguetá - SP
6d0423995824ba34,Emef Prf Maria Ap Broca Meirelles,,-22.8157051,-45.2001786,,,,,,Escola de educação geral,,https://www.google.com/maps/place/Emef+Prf+Maria+Ap+Broca+Meirelles/data=!4m7!3m6!1s0x94ccc4f78eed4b95:0x1930b5b16c7350f7!8m2!3d-22.8157051!4d-45.2001786!16s%2Fg%2F1thzvxk8!19sChIJlUvtjvfEzJQR91BzbLG1MBk?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Guaratinguetá - SP
70e6d721a76c78cf,EMEF Prof.ª Heloísa Helena Rodrigues Alves Sanches,,-22.7800375,-45.1643538,,,,,,Escola de ensino fundamental,,https://www.google.com/maps/place/EMEF+Prof.%C2%AA+Helo%C3%ADsa+Helena+Rodrigues+Alves+Sanches/data=!4m7!3m6!1s0x94ccc5e8de209d81:0xd33ae49fd3335f03!8m2!3d-22.7800375!4d-45.1643538!16s%2Fg%2F1tk68sv2!19sChIJgZ0g3ujFzJQRA18z05_kOtM?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Guaratinguetá - SP
42611dd5c3c7057b,EMEF Prof.ª Luzia de Castro Mittidieri,,-22.8187801,-45.1863408,,,,,,Escola de ensino fundamental,,https://www.google.com/maps/place/EMEF+Prof.%C2%AA+Luzia+de+Castro+Mittidieri/data=!4m7!3m6!1s0x94ccc50204b827bb:0xcb628bd68e7244d3!8m2!3d-22.8187801!4d-45.1863408!16s%2Fg%2F11c522g76d!19sChIJuye4BALFzJQR00RyjtaLYss?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Guaratinguetá - SP
f3ac887db12fd294,EMEF PROF.ª MARIA JÚLIA ANTUNES DO AMARAL MOREIRA,,-22.7772769,-45.1828714,,,,,,Escola de ensino fundamental,,https://www.google.com/maps/place/EMEF+PROF.%C2%AA+MARIA+J%C3%9ALIA+ANTUNES+DO+AMARAL+MOREIRA/data=!4m7!3m6!1s0x94ccc5d42d0db9e3:0xa2224266391cc410!8m2!3d-22.7772769!4d-45.1828714!16s%2Fg%2F1v42gxxh!19sChIJ47kNLdTFzJQREMQcOWZCIqI?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Guaratinguetá - SP
2b0be0aa33395624,EMEF Professora Alcina Soares Novaes,"· Rua Princesa Isabel, 1030",-22.8035215,-45.1812873,,,,,,Escola de ensino fundamental,,https://www.google.com/maps/place/EMEF+Professora+Alcina+Soares+Novaes/data=!4m7!3m6!1s0x94ccc5ae152c0f9b:0x4df88eb16a670b62!8m2!3d-22.8035215!4d-45.1812873!16s%2Fg%2F1td7pfbz!19sChIJmw8sFa7FzJQRYgtnarGO-E0?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Guaratinguetá - SP
e3d5e8a217bd9cae,Emef Profª Ana Fausta de Moraes,,-22.7887794,-45.2107619,,,,,,Escola pública,,https://www.google.com/maps/place/Emef+Prof%C2%AA+Ana+Fausta+de+Moraes/data=!4m7!3m6!1s0x94ccc5d70428ce81:0x1a26c4d1c00b5402!8m2!3d-22.7887794!4d-45.2107619!16s%2Fg%2F11g_xwwmg2!19sChIJgc4oBNfFzJQRAlQLwNHEJho?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Guaratinguetá - SP
4ffb12042f982d0d,EMEF Ramão Gomes Portão,"· Av. São Dimas, 505",-22.7819964,-45.2005873,,,,,,Escola de ensino fundamental,,https://www.google.com/maps/place/EMEF+Ram%C3%A3o+Gomes+Port%C3%A3o/data=!4m7!3m6!1s0x94ccc69defef146d:0xd3cb560dd9cc302c!8m2!3d-22.7819964!4d-45.2005873!16s%2Fg%2F1tzzwmm9!19sChIJbRTv753GzJQRLDDM2Q1Wy9M?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Guaratinguetá - SP
dc2800072a679d37,EMEI Maria Aparecida Rodrigues Ribeiro Profa,,-22.8024866,-45.1813838,,,,"5,0",2,Pré-escola,,https://www.google.com/maps/place/EMEI+Maria+Aparecida+Rodrigues+Ribeiro+Profa/data=!4m7!3m6!1s0x94ccc5ae4d8b611d:0x7398268f8e8ed0fb!8m2!3d-22.8024866!4d-45.1813838!16s%2Fg%2F1tdvfpky!19sChIJHWGLTa7FzJQR-9COjo8mmHM?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Guaratinguetá - SP
2150109699ea8a08,EMEI Prof. Sylvio de Sousa Mendes,,-22.7707662,-45.2021228,,,,"5,0",13,Instituição educacional,,https://www.google.com/maps/place/EMEI+Prof.+Sylvio+de+Sousa+Mendes/data=!4m7!3m6!1s0x94ccc725af5a33bd:0x727346a3ece347!8m2!3d-22.7707662!4d-45.2021228!16s%2Fg%2F11jcvp55h8!19sChIJvTNaryXHzJQRR-Pso0ZzcgA?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Guaratinguetá - SP
d6ce86db9f90f71d,EMEI Profª Thereza Barreira Leite Motta,"· Av. Brasil, 1772",-22.7724689,-45.1628586,,,,"4,0",1,Pré-escola,,https://www.google.com/maps/place/EMEI+Prof%C2%AA+Thereza+Barreira+Leite+Motta/data=!4m7!3m6!1s0x94ccc5e63f83b1f3:0x303c664d68d702d1!8m2!3d-22.7724689!4d-45.1628586!16s%2Fg%2F1wnbz3gm!19sChIJ87GDP-bFzJQR0QLXaE1mPDA?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Guaratinguetá - SP
4dab059c3a2e9021,EMEI PROFª Virgulina Machado Professora,"· Av. São Dimas, 463",-22.7803749,-45.2004865,,,,,,Pré-escola,,https://www.google.com/maps/place/EMEI+PROF%C2%AA+Virgulina+Machado+Professora/data=!4m7!3m6!1s0x94ccc69df0ae99af:0x9a4a2ca0da73b767!8m2!3d-22.7803749!4d-45.2004865!16s%2Fg%2F1tg6r6zt!19sChIJr5mu8J3GzJQRZ7dz2qAsSpo?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Guaratinguetá - SP
a9d16d465422f230,EMEI PROFª. ANNA FAUSTA DE MORAES,,-22.8189937,-45.1868981,,,,,,Pré-escola,,https://www.google.com/maps/place/EMEI+PROF%C2%AA.+ANNA+FAUSTA+DE+MORAES/data=!4m7!3m6!1s0x94ccc529b04472a7:0x42bfd55480817062!8m2!3d-22.8189937!4d-45.1868981!16s%2Fg%2F11v05wvttm!19sChIJp3JEsCnFzJQRYnCBgFTVv0I?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Guaratinguetá - SP
2ebd0d7456d3667c,Emeief Professor João Roberto Guimarães,,-22.7757472,-45.1481533,,,,,,Escola de ensino fundamental,,https://www.google.com/maps/place/Emeief+Professor+Jo%C3%A3o+Roberto+Guimar%C3%A3es/data=!4m7!3m6!1s0x94cccf58cffdbc63:0x97e33a055bc9adf9!8m2!3d-22.7757472!4d-45.1481533!16s%2Fg%2F1td1l2zr!19sChIJY7z9z1jPzJQR-a3JWwU645c?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Guaratinguetá - SP
5340649ddebc763a,EMEIEF Profª Maria Conceição Freire Salles,,-22.7830319,-45.2487181,,,,,,Escola de ensino fundamental,,https://www.google.com/maps/place/EMEIEF+Prof%C2%AA+Maria+Concei%C3%A7%C3%A3o+Freire+Salles/data=!4m7!3m6!1s0x94ccc16c6aebd2a3:0xf98d9bd1c1257f90!8m2!3d-22.7830319!4d-45.2487181!16s%2Fg%2F11byxfqn2l!19sChIJo9LramzBzJQRkH8lwdGbjfk?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Guaratinguetá - SP
8759b80684139938,EMEIEF Profº JOSÉ AUGUSTO ANTUNES DO AMARAL,"· RUA DUILIA SCOTINI, R. Doná Duila Scottini Darrigo, SN",-22.7963877,-45.2202171,,,,,,Escola de ensino fundamental,,https://www.google.com/maps/place/EMEIEF+Prof%C2%BA+JOS%C3%89+AUGUSTO+ANTUNES+DO+AMARAL/data=!4m7!3m6!1s0x94ccc406135858d3:0xe2221715c498aa59!8m2!3d-22.7963877!4d-45.2202171!16s%2Fg%2F11c6q37bgv!19sChIJ01hYEwbEzJQRWaqYxBUXIuI?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Guaratinguetá - SP
b2b886ee458e102f,Escola Estadual Clotilde Ayello Rocha,,-22.7849428,-45.2588521,,,,,,Escola pública,,https://www.google.com/maps/place/Escola+Estadual+Clotilde+Ayello+Rocha/data=!4m7!3m6!1s0x94ccc45700000001:0x28b326119aef8a79!8m2!3d-22.7849428!4d-45.2588521!16s%2Fg%2F1tjfhzdq!19sChIJAQAAAFfEzJQReYrvmhEmsyg?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Guaratinguetá - SP
301ad7b73c119530,Escola Estadual Conselheiro Rodrigues Alves,,-22.818773,-45.1948772,,,,,,Escola de ensino médio,,https://www.google.com/maps/place/Escola+Estadual+Conselheiro+Rodrigues+Alves/data=!4m7!3m6!1s0x94ccc4f79dd7f6d1:0xfe5c33b4277e4ce2!8m2!3d-22.818773!4d-45.1948772!16s%2Fg%2F1tcx83k0!19sChIJ0fbXnffEzJQR4kx-J7QzXP4?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Guaratinguetá - SP
1f68f5e1aff763b4,Escola Estadual Professor Francisco Augusto da Costa Braga,,-22.8056547,-45.1984763,,,,,,Escola pública,,https://www.google.com/maps/place/Escola+Estadual+Professor+Francisco+Augusto+da+Costa+Braga/data=!4m7!3m6!1s0x94ccc445ad5f94c5:0x793a856fc8d157c1!8m2!3d-22.8056547!4d-45.1984763!16s%2Fg%2F1txc84c3!19sChIJxZRfrUXEzJQRwVfRyG-FOnk?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Guaratinguetá - SP
54f0e61852690207,ESCOLA FERNANDO A. L. PINTO,,-22.8090033,-45.2399886,,,,,,Escola de educação geral,,https://www.google.com/maps/place/ESCOLA+FERNANDO+A.+L.+PINTO/data=!4m7!3m6!1s0x94ccc3e96e6f3f19:0xce35f023e9f307be!8m2!3d-22.8090033!4d-45.2399886!16s%2Fg%2F11f3tx75_8!19sChIJGT9vbunDzJQRvgfz6SPwNc4?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Guaratinguetá - SP
1e481b43d23d7092,Escola Municipal Aliete Ferreira Gonçalves,,-22.7696836,-45.2100164,,,,,,Escola de educação geral,,https://www.google.com/maps/place/Escola+Municipal+Aliete+Ferreira+Gon%C3%A7alves/data=!4m7!3m6!1s0x94ccc6beadcb46c1:0xcc48e02d6e134f22!8m2!3d-22.7696836!4d-45.2100164!16s%2Fg%2F1yfjtxnn6!19sChIJwUbLrb7GzJQRIk8Tbi3gSMw?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Guaratinguetá - SP
3e9e867518ac5ea0,Escola Municipal de Educação Infantil Germano Antunes de Figueiredo Prof,"· Av. dos Expedicionários, 384",-22.7757429,-45.1854985,,,,"4,0",2,Creche,,https://www.google.com/maps/place/Escola+Municipal+de+Educa%C3%A7%C3%A3o+Infantil+Germano+Antunes+de+Figueiredo+Prof/data=!4m7!3m6!1s0x94ccc5d55e367277:0xfe89d72a603a9bf!8m2!3d-22.7757429!4d-45.1854985!16s%2Fg%2F1td7d81l!19sChIJd3I2XtXFzJQRv6kDpnKd6A8?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Guaratinguetá - SP
379764904309c2fa,Escola Municipal de Ensino Fundamental Virgilio Rosas da Silva Prof,"Av. Rui Barbosa, 1573 - Vila São Bento, Guaratinguetá - SP, 12502-010, Brasil",-22.8074871,-45.1749513,+55 12 3122-2674,Mostrar horário de funcionamento da semana,,,,Escola de ensino fundamental,Aberto · Fecha 18:00,https://www.google.com/maps/place/Escola+Municipal+de+Ensino+Fundamental+Virgilio+Rosas+da+Silva+Prof/data=!4m7!3m6!1s0x94ccc5a70353ebd3:0x41e931738f3b2d69!8m2!3d-22.8074871!4d-45.1749513!16s%2Fg%2F1td66fgh!19sChIJ0-tTA6fFzJQRaS07j3Mx6UE?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Guaratinguetá - SP
ef66471af95390cd,Escola Municipal Deonice Gomes Correa de Carvalho P,,-22.7935006,-45.2012798,,,,,,Escola de educação geral,,https://www.google.com/maps/place/Escola+Municipal+Deonice+Gomes+Correa+de+Carvalho+P/data=!4m7!3m6!1s0x94ccc43c1404ad9f:0xc0b7249ee6b4fc6b!8m2!3d-22.7935006!4d-45.2012798!16s%2Fg%2F1thxrrr5!19sChIJn60EFDzEzJQRa_y05p4kt8A?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Guaratinguetá - SP
15f3c626e6b9381e,Escola Municipal Luzia Modesto Reis Creche,,-22.8240007,-45.1956379,,,,,,Jardim de infância,,https://www.google.com/maps/place/Escola+Municipal+Luzia+Modesto+Reis+Creche/data=!4m7!3m6!1s0x94ccc4fa83390853:0x93eb1f32ec9b0b71!8m2!3d-22.8240007!4d-45.1956379!16s%2Fg%2F1tf6c4q2!19sChIJUwg5g_rEzJQRcQub7DIf65M?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Guaratinguetá - SP
f606e8aaafea8dd7,Escola Municipal Maria Carmelita de Moraes,"Av. Benedito de Tolêdo - Jardim Primavera, Guaratinguetá - SP, 12520-350, Brasil",-22.7964107,-45.1758769,+55 12 3132-5791,Mostrar horário de funcionamento da semana,,,,Escola de ensino fundamental,Aberto · Fecha 17:00,https://www.google.com/maps/place/Escola+Municipal+Maria+Carmelita+de+Moraes/data=!4m7!3m6!1s0x94ccc5ba30f1374b:0xcf89441631d30b!8m2!3d-22.7964107!4d-45.1758769!16s%2Fg%2F1td7v97r!19sChIJSzfxMLrFzJQRC9MxFkSJzwA?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Guaratinguetá - SP
5aa9569c8d933847,Escola Municipal Zeze Figueiredo,,-22.8246211,-45.1960704,,,,,,Escola pública,,https://www.google.com/maps/place/Escola+Municipal+Zeze+Figueiredo/data=!4m7!3m6!1s0x94ccc4f96a42c26b:0xee2146688bdb2f5a!8m2!3d-22.8246211!4d-45.1960704!16s%2Fg%2F1tk4s86t!19sChIJa8JCavnEzJQRWi_bi2hGIe4?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Guaratinguetá - SP
4d0d1dc63d088cc4,Escola Prof. André Freire,,-22.7528263,-45.1813297,,,,,,Escola de ensino fundamental,,https://www.google.com/maps/place/Escola+Prof.+Andr%C3%A9+Freire/data=!4m7!3m6!1s0x94ccc7bfb6aec927:0xae7810985bde6a9b!8m2!3d-22.7528263!4d-45.1813297!16s%2Fg%2F11fsmjdhlc!19sChIJJ8mutr_HzJQRm2reW5gQeK4?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Guaratinguetá - SP
73504bf587917a27,Escolas municipais de ensino médio,,-22.8140811,-45.1939121,,,,,,Escola de ensino fundamental,,https://www.google.com/maps/place/Escolas+municipais+de+ensino+m%C3%A9dio/data=!4m7!3m6!1s0x94ccc565ed104f7f:0x287fa1212c72f2cb!8m2!3d-22.8140811!4d-45.1939121!16s%2Fg%2F11sd73ft9s!19sChIJf08Q7WXFzJQRy_JyLCGhfyg?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Guaratinguetá - SP
86d486dcc7c33af0,Etec Professor Alfredo De Barros Santos,,-22.800673,-45.2004312,,,,"4,8",63,Escola técnica,,https://www.google.com/maps/place/Etec+Professor+Alfredo+De+Barros+Santos/data=!4m7!3m6!1s0x94ccc43eec671343:0xf21ebd8aa2ccb931!8m2!3d-22.800673!4d-45.2004312!16s%2Fg%2F1tfkrw_m!19sChIJQxNn7D7EzJQRMbnMooq9HvI?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Guaratinguetá - SP
2e23e5989d89db39,Fais Sports,,-22.8036945,-45.1990896,,,,"4,9",91,Escola de natação,,https://www.google.com/maps/place/Fais+Sports/data=!4m7!3m6!1s0x94ccc52f54289c7b:0x37fd5329bf1144df!8m2!3d-22.8036945!4d-45.1990896!16s%2Fg%2F11h7wdctkc!19sChIJe5woVC_FzJQR30QRvylT_Tc?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolinhas de natação Guaratinguetá - SP
e7d6f57cc939893e,João Mendes Filho Professor Emeief,,-22.7851549,-45.1500768,,,,,,Escola de ensino fundamental,,https://www.google.com/maps/place/Jo%C3%A3o+Mendes+Filho+Professor+Emeief/data=!4m7!3m6!1s0x94cccf61fe75396d:0xa13b178cd94c64b9!8m2!3d-22.7851549!4d-45.1500768!16s%2Fg%2F1v8x39c5!19sChIJbTl1_mHPzJQRuWRM2YwXO6E?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Guaratinguetá - SP
59506d5f3385fbec,Physio Integrada - Natação,,-22.8044982,-45.2094211,,,,"4,5",34,Escola de natação,,https://www.google.com/maps/place/Physio+Integrada+-+Nata%C3%A7%C3%A3o/data=!4m7!3m6!1s0x94ccc46b41ea0099:0xa8faed7bbf2566fd!8m2!3d-22.8044982!4d-45.2094211!16s%2Fg%2F11c1s6n73m!19sChIJmQDqQWvEzJQR_WYlv3vt-qg?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolinhas de natação Guaratinguetá - SP
6cf3731f48996530,R2O Academia,"· Rua Monte Castelo, 151",-22.8103107,-45.189624,,,,"4,6",147,Academia,,https://www.google.com/maps/place/R2O+Academia/data=!4m7!3m6!1s0x94ccc4547eca1f65:0xb398263beac2f3dd!8m2!3d-22.8103107!4d-45.189624!16s%2Fg%2F11cryf2nf9!19sChIJZR_KflTEzJQR3fPC6jsmmLM?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolinhas de natação Guaratinguetá - SP
7f1a7c3632470e92,Secretaria Municipal de Educação,,-22.8141785,-45.1911097,,,,"5,0",5,Instituição educacional,,https://www.google.com/maps/place/Secretaria+Municipal+de+Educa%C3%A7%C3%A3o/data=!4m7!3m6!1s0x94ccc5020734d995:0x687edc9ac3096dc5!8m2!3d-22.8141785!4d-45.1911097!16s%2Fg%2F11dd_nrn0d!19sChIJldk0BwLFzJQRxW0Jw5rcfmg?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Guaratinguetá - SP
