place_id,nome,endereco,latitude,longitude,telefone,horario,website,avaliacao,total_reviews,categoria,status_negocio,google_maps_url,fonte
9b89a73248069512,Batalha do PASIN,,-22.8884712,-45.3739697,,,,"5,0",2,Clube,,https://www.google.com/maps/place/Batalha+do+PASIN/data=!4m7!3m6!1s0x94cce9b6b015c177:0x914cc29038c9895e!8m2!3d-22.8884712!4d-45.3739697!16s%2Fg%2F11vb_66_jg!19sChIJd8EVsLbpzJQRXonJOJDCTJE?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|associações esportivas Pindamonhangaba - SP
801cdb13623fcfc8,CAMPO DE FUTEBOL INDEPENDENTE,,-22.8886034,-45.4842524,,,,"4,3",3,Clube,,https://www.google.com/maps/place/CAMPO+DE+FUTEBOL+INDEPENDENTE/data=!4m7!3m6!1s0x94ccf1000a9a8303:0x6ef66b873aade8d!8m2!3d-22.8886034!4d-45.4842524!16s%2Fg%2F11ld84lbwd!19sChIJA4OaCgDxzJQRjd6qc7hm7wY?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|associações esportivas Pindamonhangaba - SP
3f1d89481c00f60e,Campo do Carrapatão (O Carrapato da Vila/Estádio Vicente de Oliveira),,-22.8827164,-45.3799949,,,,"4,6",11,Clube,,https://www.google.com/maps/place/Campo+do+Carrapat%C3%A3o+%28O+Carrapato+da+Vila%2FEst%C3%A1dio+Vicente+de+Oliveira%29/data=!4m7!3m6!1s0x94ccef83aac1fa63:0xda871480b72b8740!8m2!3d-22.8827164!4d-45.3799949!16s%2Fg%2F11pz54bb34!19sChIJY_rBqoPvzJQRQIcrt4AUh9o?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|associações esportivas Pindamonhangaba - SP
ab1028b91f748180,Campo Inter de Moreira,"· Av. Sen. Teotônio Vilela, 272",-22.9137598,-45.3684946,,,,"4,8",5,Clube,,https://www.google.com/maps/place/Campo+Inter+de+Moreira/data=!4m7!3m6!1s0x94cce90031f226fd:0xfd629d166972604b!8m2!3d-22.9137598!4d-45.3684946!16s%2Fg%2F11wn077snz!19sChIJ_SbyMQDpzJQRS2ByaRadYv0?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|associações esportivas Pindamonhangaba - SP
10c490d6ddadcf14,CANTAREIRA,,-22.9441796,-45.3920511,,,,"4,3",22,Clube,,https://www.google.com/maps/place/CANTAREIRA/data=!4m7!3m6!1s0x94cce5df9356ea7b:0xbfa07b5240601d2a!8m2!3d-22.9441796!4d-45.3920511!16s%2Fg%2F11t72t1lhs!19sChIJe-pWk9_lzJQRKh1gQFJ7oL8?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|associações esportivas Pindamonhangaba - SP
a60f3c3f93894650,Casa Transitória Fabiano de Cristo de Pindamonhangaba,,-22.9180238,-45.4484696,,,,"4,8",229,Organização não governamental,,https://www.google.com/maps/place/Casa+Transit%C3%B3ria+Fabiano+de+Cristo+de+Pindamonhangaba/data=!4m7!3m6!1s0x94ccefd85686fddb:0x2bc2a1d1445f62b8!8m2!3d-22.9180238!4d-45.4484696!16s%2Fg%2F1tj5rvq_!19sChIJ2_2GVtjvzJQRuGJfRNGhwis?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|associações esportivas Pindamonhangaba - SP
f7172b9bf3e9926e,Centro Esportivo do Araretama,"Av. Nicanor Ramos Nogueira, 378 - Conj. Res. Araretama, Pindamonhangaba - SP, 12424-020, Brasil",-22.9532938,-45.5036364,+55 12 3643-1400,,pindamonhangaba.sp.gov.br,"4,5",45,Clube,,https://www.google.com/maps/place/Centro+Esportivo+do+Araretama/data=!4m7!3m6!1s0x94ccf0981f993abb:0xd02aba976f4841fe!8m2!3d-22.9532938!4d-45.5036364!16s%2Fg%2F1pty55rl8!19sChIJuzqZH5jwzJQR_kFIb5e6KtA?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|associações esportivas Pindamonhangaba - SP
b1e3879b6fcf070d,"Centro Esportivo José Ely de Miranda ""ZITO""","Av. Dr. José Adhemar Cesar Ribeiro, 453-663 - Moreira César, Pindamonhangaba - SP, 12443-010, Brasil",-22.9013221,-45.3675283,+55 12 3637-5425,Mostrar horário de funcionamento da semana,,"4,7",47,Escola de esportes,Aberto 24 horas,https://www.google.com/maps/place/Centro+Esportivo+Jos%C3%A9+Ely+de+Miranda+%22ZITO%22/data=!4m7!3m6!1s0x94cce8b72c9a18ff:0x83aec8c7f0c6fa9!8m2!3d-22.9013221!4d-45.3675283!16s%2Fg%2F11c1nxyvcq!19sChIJ_xiaLLfozJQRqW8Mf4zsOgg?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|associações esportivas Pindamonhangaba - SP
26a3385d1d669e7a,Centro Esportivo João do Pulo,"R. Eng. Orlando Drumond Murgel - São Benedito, Pindamonhangaba - SP, 12410-310, Brasil",-22.9375433,-45.4553103,+55 12 3642-9122,Mostrar horário de funcionamento da semana,pindamonhangaba.sp.gov.br,"4,6",46,Quadra de esportes,Aberto · Fecha 22:00,https://www.google.com/maps/place/Centro+Esportivo+Jo%C3%A3o+do+Pulo/data=!4m7!3m6!1s0x94ccf01cec97d033:0xf889d705603e3f21!8m2!3d-22.9375433!4d-45.4553103!16s%2Fg%2F11bw5mbpd4!19sChIJM9CX7BzwzJQRIT8-YAXXifg?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|associações esportivas Pindamonhangaba - SP
4803b4e0b85747a2,Clube de Campo ASPMP,,-22.811781,-45.4503121,,,,"4,5",44,Clube de campo,,https://www.google.com/maps/place/Clube+de+Campo+ASPMP/data=!4m7!3m6!1s0x94ccf2a0723e8a13:0xb3eeac06d3758150!8m2!3d-22.811781!4d-45.4503121!16s%2Fg%2F11c71bhb6n!19sChIJE4o-cqDyzJQRUIF10was7rM?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|clube de campo Pindamonhangaba - SP
007af4ee0154c242,Clube de Campo Piracuama - Dando Vida a Sua Vida!,"Estr. Mun. João Jorge Saad, 474 - Piracuama, Pindamonhangaba - SP, 12423-762, Brasil",-22.8510543,-45.6009061,+55 12 99681-2301,Fechado · Abre ter. às 09:00·Outros horários,clubedecampopiracuama.com.br,"4,5",45,Clube de campo,,https://www.google.com/maps/place/Clube+de+Campo+Piracuama+-+Dando+Vida+a+Sua+Vida!/data=!4m7!3m6!1s0x94ccf03dcf88a9bf:0xc03a450af1a4a932!8m2!3d-22.8510543!4d-45.6009061!16s%2Fg%2F1tdyrxgw!19sChIJv6mIzz3wzJQRMqmk8QpFOsA?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|clube de campo Pindamonhangaba - SP
c56244c71b7a646b,Colonial Village II - Condomínio Fechado em Pindamonhangaba,"· Av. Nossa Sra. do Bom Sucesso, 3900",-22.9611367,-45.4623255,,,,"4,6",86,Complexo de condomínio,,https://www.google.com/maps/place/Colonial+Village+II+-+Condom%C3%ADnio+Fechado+em+Pindamonhangaba/data=!4m7!3m6!1s0x94ccfabba5c99447:0xb55c26e0cabef1a5!8m2!3d-22.9611367!4d-45.4623255!16s%2Fg%2F11bwkm4rxx!19sChIJR5TJpbv6zJQRpfG-yuAmXLU?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|condomínios residenciais Pindamonhangaba - SP
6697f236353c7ae9,Condominio Laguna,"· Av. Orlando Ferreira, 130",-22.9343703,-45.429266,,,,"4,5",88,Complexo de condomínio,,https://www.google.com/maps/place/Condominio+Laguna/data=!4m7!3m6!1s0x94ccef8c9f030627:0x173f1fa3dfcbf48c!8m2!3d-22.9343703!4d-45.429266!16s%2Fg%2F11c58lhtqn!19sChIJJwYDn4zvzJQRjPTL36MfPxc?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|condomínios residenciais Pindamonhangaba - SP
4b0eca8cfad20134,Condomínio Moema Ville,"· Av. Antenor da Silva Andrade, 462",-22.9627023,-45.4577431,,,,"4,4",195,Complexo residencial,,https://www.google.com/maps/place/Condom%C3%ADnio+Moema+Ville/data=!4m7!3m6!1s0x94ccfab6d6991047:0x9e8bf8322fa51ee7!8m2!3d-22.9627023!4d-45.4577431!16s%2Fg%2F11b8_5d71c!19sChIJRxCZ1rb6zJQR5x6lLzL4i54?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|condomínios residenciais Pindamonhangaba - SP
a2f33afa928b49a6,Condomínio Parque Princesa Isabel,"· Av. Monsenhor João José de Azevedo, 462",-22.9185681,-45.4518623,,,,"4,6",241,Complexo de condomínio,,https://www.google.com/maps/place/Condom%C3%ADnio+Parque+Princesa+Isabel/data=!4m7!3m6!1s0x94ccf17702f3afa3:0x4c6e0678d535d6fb!8m2!3d-22.9185681!4d-45.4518623!16s%2Fg%2F11fn1dhb1d!19sChIJo6_zAnfxzJQR-9Y11XgGbkw?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|condomínios residenciais Pindamonhangaba - SP
50501210465b55c9,Condomínio Real Ville,,-22.9517185,-45.4846585,,,,"4,6",374,Complexo de condomínio,,https://www.google.com/maps/place/Condom%C3%ADnio+Real+Ville/data=!4m7!3m6!1s0x94ccf07c27b50991:0xb8a66b522bee4bdd!8m2!3d-22.9517185!4d-45.4846585!16s%2Fg%2F11ddww_y8p!19sChIJkQm1J3zwzJQR3UvuK1Jrprg?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|condomínios residenciais Pindamonhangaba - SP
11e2d9ff5f5f66ee,Condomínio Reserva Anauá,,-22.9202559,-45.4378406,,,,"4,5",260,Complexo de condomínio,,https://www.google.com/maps/place/Condom%C3%ADnio+Reserva+Anau%C3%A1/data=!4m7!3m6!1s0x94ccefc25eb0a137:0x7df82102eafbd957!8m2!3d-22.9202559!4d-45.4378406!16s%2Fg%2F11c6cz8462!19sChIJN6GwXsLvzJQRV9n76gIh-H0?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|condomínios residenciais Pindamonhangaba - SP
d2dc384f99915b66,Condomínio Residencial Morumbi,,-22.9149636,-45.4264993,,,,"4,4",309,Complexo de condomínio,,https://www.google.com/maps/place/Condom%C3%ADnio+Residencial+Morumbi/data=!4m7!3m6!1s0x94ccefbc2e224afd:0x7f921a4d0895af01!8m2!3d-22.9149636!4d-45.4264993!16s%2Fg%2F11byl9f29g!19sChIJ_UoiLrzvzJQRAa-VCE0akn8?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|condomínios residenciais Pindamonhangaba - SP
768b112f13a8be85,Condomínio Vale Do Sol,,-22.9204717,-45.368694,,,,"4,4",47,Complexo de condomínio,,https://www.google.com/maps/place/Condom%C3%ADnio+Vale+Do+Sol/data=!4m7!3m6!1s0x94cce78ed3c4da77:0x692f048611207830!8m2!3d-22.9204717!4d-45.368694!16s%2Fg%2F11f6d7xr48!19sChIJd9rE047nzJQRMHggEYYEL2k?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|condomínios residenciais Pindamonhangaba - SP
a1d4fa7846b2412d,Condomínio Vereda dos Manacás,,-22.9591406,-45.4560444,,,,"4,7",61,Complexo de condomínio,,https://www.google.com/maps/place/Condom%C3%ADnio+Vereda+dos+Manac%C3%A1s/data=!4m7!3m6!1s0x94ccfab10e1e8f2f:0x8816b6eab26f085!8m2!3d-22.9591406!4d-45.4560444!16s%2Fg%2F11fzf3_62h!19sChIJL48eDrH6zJQRhfAmq25rgQg?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|condomínios residenciais Pindamonhangaba - SP
c9f5f0853226bdca,Condomínio Vila Romana,"· Condomínio Vila Romana - Av. Albuquerque Lins, 900",-22.937079,-45.4602043,,,,"4,5",56,Complexo de condomínio,,https://www.google.com/maps/place/Condom%C3%ADnio+Vila+Romana/data=!4m7!3m6!1s0x94ccf0106f8efe3d:0xedff60fc91511a78!8m2!3d-22.937079!4d-45.4602043!16s%2Fg%2F1tdmr4y0!19sChIJPf6ObxDwzJQReBpRkfxg_-0?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|condomínios residenciais Pindamonhangaba - SP
05533df631cd5050,Condomínio Village Paineiras,"· Av. Nossa Sra. do Perpétuo Socorro, 2011",-22.9509087,-45.4807035,,,,"4,7",85,Complexo de condomínio,,https://www.google.com/maps/place/Condom%C3%ADnio+Village+Paineiras/data=!4m7!3m6!1s0x94ccf0704f18c89b:0x1f419b626fc3434c!8m2!3d-22.9509087!4d-45.4807035!16s%2Fg%2F1s04ws337!19sChIJm8gYT3DwzJQRTEPDb2KbQR8?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|condomínios residenciais Pindamonhangaba - SP
5cdf7b719f2690d3,Craquenet Pindamonhangaba,,-22.9367231,-45.4667023,,,,"4,9",165,Treino de futebol,,https://www.google.com/maps/place/Craquenet+Pindamonhangaba/data=!4m7!3m6!1s0x94ccf1a7fa6de8e7:0x73fd165307cb6673!8m2!3d-22.9367231!4d-45.4667023!16s%2Fg%2F11pxnfmjpc!19sChIJ5-ht-qfxzJQRc2bLB1MW_XM?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|associações esportivas Pindamonhangaba - SP
78492158e7ae1314,CT Luiz Caloi,,-22.9382717,-45.4529614,,,,"4,5",213,Ginásio poliesportivo,,https://www.google.com/maps/place/CT+Luiz+Caloi/data=!4m7!3m6!1s0x94ccf0030888fc3f:0xf0ed243d535a14c!8m2!3d-22.9382717!4d-45.4529614!16s%2Fg%2F11bw50p7y3!19sChIJP_yICAPwzJQRTKE11UPSDg8?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|associações esportivas Pindamonhangaba - SP
8eb82496ebb934f2,CTAB,"· Moreira César Avenida, R. Benedicto dos Santos, 66",-22.8908166,-45.3836639,,,,"5,0",9,Clube de tiro,,https://www.google.com/maps/place/CTAB/data=!4m7!3m6!1s0x94ccef823d5dffeb:0xabe6149f8f0fa53a!8m2!3d-22.8908166!4d-45.3836639!16s%2Fg%2F11j2z3qd68!19sChIJ6_9dPYLvzJQROqUPj58U5qs?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|associações esportivas Pindamonhangaba - SP
425a174ae0a2c709,EPF - ESCOLA PAULISTA DE FUTEBOL / Pindamonhangaba,,-22.9289786,-45.4339828,,,,,,Clube esportivo,,https://www.google.com/maps/place/EPF+-+ESCOLA+PAULISTA+DE+FUTEBOL+%2F+Pindamonhangaba/data=!4m7!3m6!1s0x94ccef3f3bdc3a33:0xd777800d9b50fb02!8m2!3d-22.9289786!4d-45.4339828!16s%2Fg%2F11w_cgkw_n!19sChIJMzrcOz_vzJQRAvtQmw2Ad9c?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|associações esportivas Pindamonhangaba - SP
898eb169e598d907,Escola de Futebol Falcon Academy,"· Bairro: Campo Alegre - Para alunos de 13 a 17 anos - 📍👆🏽👆🏽Braga Sports Society End. Rua Júlio Augusto n° 11 Bairro Jd. Santa Cecília - Para alunos de 04 a 12 anos 👆👆📍Campo de Futebol Local: Master Sport Clube End. João Bondioli, n° 12",-22.930089,-45.4396255,,,,"4,8",46,Treino de futebol,,https://www.google.com/maps/place/Escola+de+Futebol+Falcon+Academy/data=!4m7!3m6!1s0x94ccf1295c08ed8d:0x27f301ffa2289e57!8m2!3d-22.930089!4d-45.4396255!16s%2Fg%2F11fj4b072s!19sChIJje0IXCnxzJQRV54oov8B8yc?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|associações esportivas Pindamonhangaba - SP
b1451bab99b72e83,Escola municipal José Gonçalves da Silva (Seu Juquinha),,-22.9041756,-45.3750132,,,,,,Ensino Fundamental,,https://www.google.com/maps/place/Escola+municipal+Jos%C3%A9+Gon%C3%A7alves+da+Silva+%28Seu+Juquinha%29/data=!4m7!3m6!1s0x94ccef3906d4873b:0x4e91dced7074688!8m2!3d-22.9041756!4d-45.3750132!16s%2Fg%2F11s7bdc2l8!19sChIJO4fUBjnvzJQRiEYH184d6QQ?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Pindamonhangaba - SP
6ecaeea1d14204ff,Escola Municipal João Cesário,,-22.9401902,-45.3972444,,,,,,Escola pública,,https://www.google.com/maps/place/Escola+Municipal+Jo%C3%A3o+Ces%C3%A1rio/data=!4m7!3m6!1s0x94cce66a82c5c725:0x66f1f7286f4443db!8m2!3d-22.9401902!4d-45.3972444!16s%2Fg%2F1tdd1t9v!19sChIJJcfFgmrmzJQR20NEbyj38WY?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Pindamonhangaba - SP
0409281b223f2803,Escola Municipal Prof. Alexandre Machado Salgado,"· Rua José Benedito Quirino, 280",-22.9620938,-45.4133038,,,,,,Escola de ensino fundamental,,https://www.google.com/maps/place/Escola+Municipal+Prof.+Alexandre+Machado+Salgado/data=!4m7!3m6!1s0x94cce507874607c3:0x59c32a545997b3a1!8m2!3d-22.9620938!4d-45.4133038!16s%2Fg%2F1v9gwl54!19sChIJwwdGhwflzJQRobOXWVQqw1k?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Pindamonhangaba - SP
b1dfa26ebe1a75b6,Escola Municipal Professora Odete Correa Madureira,,-22.9158701,-45.4282536,,,,,,,,https://www.google.com/maps/place/Escola+Municipal+Professora+Odete+Correa+Madureira/data=!4m7!3m6!1s0x94ccefc7dbc6e9b9:0x3bd82cd5aa98f079!8m2!3d-22.9158701!4d-45.4282536!16s%2Fg%2F11bwlcd7_h!19sChIJuenG28fvzJQRefCYqtUs2Ds?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Pindamonhangaba - SP
20cf8f544e985073,Escola Municipal Profª Ruth Azevedo Romeiro,,-22.9440451,-45.4215291,,,,,,Escola pública,,https://www.google.com/maps/place/Escola+Municipal+Prof%C2%AA+Ruth+Azevedo+Romeiro/data=!4m7!3m6!1s0x94cce5a6700bf2bd:0x29ab67cb5ca0273a!8m2!3d-22.9440451!4d-45.4215291!16s%2Fg%2F1v7tmh9g!19sChIJvfILcKblzJQROiegXMtnqyk?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolas municipais Pindamonhangaba - SP
ee649fccc1d4f48b,Escolinha de Futebol Arena Fut,,-22.8914737,-45.3887977,,,,"5,0",14,Clube esportivo,,https://www.google.com/maps/place/Escolinha+de+Futebol+Arena+Fut/data=!4m7!3m6!1s0xd7cd5b7a605ed97:0xb68324855b22642b!8m2!3d-22.8914737!4d-45.3887977!16s%2Fg%2F11t29r301b!19sChIJl-0FprfVfA0RK2QiW4Ukg7Y?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|associações esportivas Pindamonhangaba - SP
126bed0914f53719,Estação Cidadania,"· Av. das Orquídeas, 647-735",-22.907394,-45.3750275,,,,"4,2",282,Centro cultural,,https://www.google.com/maps/place/Esta%C3%A7%C3%A3o+Cidadania/data=!4m7!3m6!1s0x94ccef4d32d0e0af:0x86938fa831a97ff4!8m2!3d-22.907394!4d-45.3750275!16s%2Fg%2F11bzzz_7_s!19sChIJr-DQMk3vzJQR9H-pMaiPk4Y?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|associações esportivas Pindamonhangaba - SP
51d8540ac000a355,"Estádio ""Dr. Antonio Pinheiro Junior""",,-22.9219739,-45.466398,,,,"4,5",51,Estádio de futebol,,https://www.google.com/maps/place/Est%C3%A1dio+%22Dr.+Antonio+Pinheiro+Junior%22/data=!4m7!3m6!1s0x94ccf037823ab3eb:0xbbacfc975caa0b2d!8m2!3d-22.9219739!4d-45.466398!16s%2Fg%2F11kn6x20nm!19sChIJ67M6gjfwzJQRLQuqXJf8rLs?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|associações esportivas Pindamonhangaba - SP
f87a2f37b42b5028,Estádio João Cândido (Campo do Jd. Rezende),"· Av. Abel Corrêa Guimarães, 161",-22.9336677,-45.4718136,,,,"4,2",287,Estádio de futebol,,https://www.google.com/maps/place/Est%C3%A1dio+Jo%C3%A3o+C%C3%A2ndido+%28Campo+do+Jd.+Rezende%29/data=!4m7!3m6!1s0x94ccf06a7b9bef27:0x96585c3ac8b7e355!8m2!3d-22.9336677!4d-45.4718136!16s%2Fg%2F12hng333n!19sChIJJ--be2rwzJQRVeO3yDpcWJY?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|associações esportivas Pindamonhangaba - SP
a67510a438d2946d,Ginásio de Esportes Cidade Nova,"R. Natividade da Serra, 211 - Cidade Nova, Pindamonhangaba - SP, 12414-100, Brasil",-22.9433048,-45.410891,+55 12 3643-1374,,,"4,5",45,Ginásio poliesportivo,,https://www.google.com/maps/place/Gin%C3%A1sio+de+Esportes+Cidade+Nova/data=!4m7!3m6!1s0x94cce52eb6b8e5f1:0xd7c0067453f80bed!8m2!3d-22.9433048!4d-45.410891!16s%2Fg%2F11pdgmyhbl!19sChIJ8eW4ti7lzJQR7Qv4U3QGwNc?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|associações esportivas Pindamonhangaba - SP
d5b412a7e1d41b3f,Grêmio Tipês - Pindamonhangaba,"R. Mém de Sá, 2 - Conj. Hab. Terra dos Ipes I (Norte), Pindamonhangaba - SP, 12443-500, Brasil",-22.893428,-45.373197,+55 11 98132-0928,,pt-br.facebook.com,"4,5",45,Estádio de futebol,,https://www.google.com/maps/place/Gr%C3%AAmio+Tip%C3%AAs+-+Pindamonhangaba/data=!4m7!3m6!1s0x94cce9c7d26c8f27:0x1e56f4bc88da6142!8m2!3d-22.893428!4d-45.373197!16s%2Fg%2F11pzkr002t!19sChIJJ49s0sfpzJQRQmHaiLz0Vh4?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|associações esportivas Pindamonhangaba - SP
